"Building ID","Address","Zip","Cohort - Sector","Cohort - Size","Verification Year","Community Area Name","Community Area Number","Ward","Latitude","Longitude","Location"
"250086","1845 N Larrabee St","60614","Residential","> 50,000 Sq Ft","2027","Lincoln Park","7","43","41.91596","-87.64326","(41.91596, -87.64326)"
"101579","2901 S King Dr","60616","Residential","> 250,000 Sq F","2027","Douglas","35","4","41.84146","-87.61667","(41.84146, -87.61667)"
"251661","648 E 91st Pl","60619","Municipal","> 50,000 Sq Ft","2025","Chatham","44","8","41.72842","-87.60827","(41.72842, -87.60827)"
"243773","680 N Lake Shore Dr","60611","Residential","> 250,000 Sq F","2025","Near North Side","8","42","41.89466","-87.61676","(41.89466, -87.61676)"
"113569","1310  N Ritchie Ct","60610","Residential","> 50,000 Sq Ft","2025","Near North Side","8","43","41.90375","-87.63559","(41.90375, -87.63559)"
"173821","4157  N Clarendon Ave","60613","Residential","> 50,000 Sq Ft","2024","Uptown","3","46","41.95402","-87.66203","(41.95402, -87.66203)"
"101999","1415  W Lunt Ave","60626","Residential","> 50,000 Sq Ft","2026","Rogers Park","1","49","42.01036","-87.6683","(42.01036, -87.6683)"
"254170","6327 N Kenmore Ave","60660","Residential","> 50,000 Sq Ft","2027","Edgewater","77","48","41.99724","-87.65689","(41.99724, -87.65689)"
"251680","7050 S May St","60621","Municipal","> 50,000 Sq Ft","2027","Englewood","68","6","41.76532","-87.65331","(41.76532, -87.65331)"
"234740","1600 S Indiana Ave","60616","Residential","> 250,000 Sq F","2027","Near South Side","33","3","41.85995","-87.62289","(41.85995, -87.62289)"
"244325","7033 N Kedzie Ave","60645","Residential","> 250,000 Sq F","2025","West Ridge","2","50","42.00899","-87.70845","(42.00899, -87.70845)"
"175473","6748 6750 N Ashland Ave","60626","Residential","> 50,000 Sq Ft","2026","Rogers Park","1","49","42.01036","-87.6683","(42.01036, -87.6683)"
"251398","221 E 49th St","60615","Residential","> 50,000 Sq Ft","2025","Grand Boulevard","38","3","41.80534","-87.62028","(41.80534, -87.62028)"
"256456","2815-27 N. Leavitt Street","60618","Residential","> 50,000 Sq Ft","2025","North Center","5","1","41.93264","-87.68095","(41.93264, -87.68095)"
"221751","501 W 24th Pl","60616","Residential","> 250,000 Sq F","2026","Armour Square","34","11","41.84788","-87.63925","(41.84788, -87.63925)"
"111695","399  W Fullerton Pkwy","60614","Residential","> 50,000 Sq Ft","2027","Lincoln Park","7","43","41.92201","-87.65462","(41.92201, -87.65462)"
"253982","111 W Polk St","60605","Residential","> 50,000 Sq Ft","2027","Loop","32","4","41.86842","-87.62414","(41.86842, -87.62414)"
"105034","5030 N Marine Dr","60640","Residential","> 250,000 Sq F","2025","Uptown","3","48","41.97403","-87.65193","(41.97403, -87.65193)"
"251423","3000 S Lawndale Ave","60623","Municipal","> 50,000 Sq Ft","2025","South Lawndale","30","22","41.83824","-87.71771","(41.83824, -87.71771)"
"250079","661 E 69th St","60637","Residential","> 50,000 Sq Ft","2027","Woodlawn","42","20","41.76941","-87.609","(41.76941, -87.609)"
"251789","2226 N Hoyne Ave","60647","Commercial","> 50,000 Sq Ft","2025","Logan Square","22","32","41.92225","-87.68068","(41.92225, -87.68068)"
"251599","1940 W 18th St","60608","Municipal","> 50,000 Sq Ft","2025","Lower West Side","31","25","41.85798","-87.67512","(41.85798, -87.67512)"
"251557","137 W 108th Pl","60628","Municipal","> 50,000 Sq Ft","2025","Roseland","49","34","41.69707","-87.62652","(41.69707, -87.62652)"
"254037","1728 N Damen Ave","60647","Residential","> 50,000 Sq Ft","2025","West Town","24","32","41.91317","-87.67767","(41.91317, -87.67767)"
"119504","1201 W Adams St","60607","Residential","> 50,000 Sq Ft","2025","Near West Side","28","28","41.8788","-87.65745","(41.8788, -87.65745)"
"251584","7240 S Wabash Ave","60619","Municipal","> 50,000 Sq Ft","2025","Greater Grand Crossing","69","6","41.7624","-87.62374","(41.7624, -87.62374)"
"107970","37 41 W 47th St","60609","Municipal","> 50,000 Sq Ft","2027","Grand Boulevard","38","3","41.81195","-87.65513","(41.81195, -87.65513)"
"115942","501  W Surf St","60657","Residential","> 250,000 Sq F","2027","Lake View","6","44","41.93985","-87.65845","(41.93985, -87.65845)"
"251425","5414 N Linder Ave","60630","Municipal","> 50,000 Sq Ft","2025","Jefferson Park","11","45","41.97997","-87.76631","(41.97997, -87.76631)"
"102029","5220  S Drexel Ave","60615","Residential","> 50,000 Sq Ft","2025","Hyde Park","41","5","41.80224","-87.60333","(41.80224, -87.60333)"
"251928","2121 W Harrison St","60612","Commercial","> 50,000 Sq Ft","2024","Near West Side","28","28","41.8736","-87.68027","(41.8736, -87.68027)"
"101838","191 N Wacker Dr","60606","Commercial","> 250,000 Sq Ft","2024","Loop","32","42","41.88538","-87.63644","(41.88538, -87.63644)"
"251375","8507 S Ingleside","60619","Municipal","> 50,000 Sq Ft","2027","Chatham","44","8","41.74017","-87.60123","(41.74017, -87.60123)"
"252020","1420 N Lake Shore Dr","60610","Residential","> 50,000 Sq Ft","2025","Near North Side","8","43","41.90861","-87.62598","(41.90861, -87.62598)"
"257188","2928 S Archer Avenue","60608","Residential","> 50,000 Sq Ft","2025","Bridgeport","60","11","41.88323","-87.6324","(41.88323, -87.6324)"
"254168","1050 W  Sheridan","60660","Commercial","> 50,000 Sq Ft","2027","Rogers Park","1","49","41.99828","-87.65758","(41.99828, -87.65758)"
"251401","8555 S Michigan Ave","60619","Municipal","> 50,000 Sq Ft","2025","Chatham","44","6","41.73857","-87.62025","(41.73857, -87.62025)"
"257202","4822 S Cottage Grove Ave","60615","Commercial","> 50,000 Sq Ft",,"Grand Boulevard","38","4","41.80142","-87.60138","(41.80142, -87.60138)"
"101972","150 N Wacker Dr","60606","Commercial","> 250,000 Sq Ft","2027","Loop","32","42","41.88477","-87.63735","(41.88477, -87.63735)"
"254004","2700 N Halsted St","60614","Residential","> 50,000 Sq Ft","2025","Lincoln Park","7","43","41.92174","-87.65392","(41.92174, -87.65392)"
"173872","5244 N Lakewood Ave","60640","Commercial","> 50,000 Sq Ft","2025","Edgewater","77","48","41.97771","-87.66278","(41.97771, -87.66278)"
"252256","7018 S Cregier Ave","60649","Residential","> 50,000 Sq Ft","2025","South Shore","43","5","41.76757","-87.58129","(41.76757, -87.58129)"
"105792","424  W Diversey Pkwy","60614","Residential","> 50,000 Sq Ft","2025","Lake View","6","44","41.92201","-87.65462","(41.92201, -87.65462)"
"160305","550 N St Clair St","60611","Residential","> 250,000 Sq F","2025","Near North Side","8","42","41.89206","-87.62272","(41.89206, -87.62272)"
"105483","5200 5220 N Sheridan Rd","60640","Residential","> 50,000 Sq Ft","2027","Edgewater","77","48","41.97223","-87.6646","(41.97223, -87.6646)"
"135080","537  S Dearborn St","60605","Residential","> 50,000 Sq Ft","2025","Loop","32","4","41.86863","-87.62731","(41.86863, -87.62731)"
"256457","2737 N. Hoyne Avenue","60647","Residential","> 50,000 Sq Ft","2025","Lincoln Park","7","1","41.93109","-87.67887","(41.93109, -87.67887)"
"113602","1209 1217 N Astor St","60610","Residential","> 50,000 Sq Ft","2025","Near North Side","8","43","41.90375","-87.63559","(41.90375, -87.63559)"
"105596","2751 2765 N Pine Grove Ave","60614","Residential","> 50,000 Sq Ft","2025","Lincoln Park","7","43","41.92201","-87.65462","(41.92201, -87.65462)"
"257057","234 West Polk St","60607","Residential","> 50,000 Sq Ft","2025","Loop","32","34","41.88425","-87.63245","(41.88425, -87.63245)"
"175508","5353 N Elston Ave","60630","Commercial","> 50,000 Sq Ft","2027","Jefferson Park","11","39","41.97887","-87.75758","(41.97887, -87.75758)"
"175493","4812 4846 N Clark St","60640","Residential","> 50,000 Sq Ft","2025","Uptown","3","47","41.97223","-87.6646","(41.97223, -87.6646)"
"257081","150 E Ontario St","60611","Residential","> 50,000 Sq Ft",,"Near North Side","8","42","41.89535","-87.62278","(41.89535, -87.62278)"
"101283","4058 W Melrose St","60641","Commercial","> 50,000 Sq Ft","2025","Irving Park","16","30","41.94024","-87.72896","(41.94024, -87.72896)"
"251569","1016 N Laramie Ave","60651","Municipal","> 50,000 Sq Ft","2025","Austin","25","37","41.89894","-87.75574","(41.89894, -87.75574)"
"103596","550 W Jackson Blvd","60661","Commercial","> 250,000 Sq Ft","2027","Near West Side","28","42","41.87835","-87.64153","(41.87835, -87.64153)"
"160197","220 S Michigan Ave","60604","Commercial","> 250,000 Sq Ft","2025","Loop","32","42","41.879","-87.62512","(41.879, -87.62512)"
"133242","1444  N Orleans St","60610","Residential","> 50,000 Sq Ft","2025","Near North Side","8","27","41.90375","-87.63559","(41.90375, -87.63559)"
"116749","3300  W Maypole Ave","60624","Residential","> 50,000 Sq Ft","2025","East Garfield Park","27","28","41.88082","-87.72328","(41.88082, -87.72328)"
"171887","1824 N Spaulding Ave","60647","Residential","> 50,000 Sq Ft","2027","Logan Square","22","1","41.92075","-87.70153","(41.92075, -87.70153)"
"253967","20 N State St","60602","Residential","> 50,000 Sq Ft","2027","Loop","32","42","41.8833","-87.62933","(41.8833, -87.62933)"
"252324","1116 N Kedzie Ave","60651","Commercial","> 50,000 Sq Ft","2027","Humboldt Park","23","26","41.90151","-87.70676","(41.90151, -87.70676)"
"159298","1911 S Indiana Ave","60616","Commercial","> 50,000 Sq Ft","2025","Near South Side","33","3","41.85635","-87.62186","(41.85635, -87.62186)"
"102643","5400  N Northwest Hwy","60630","Commercial","> 50,000 Sq Ft","2025","Jefferson Park","11","45","41.972","-87.75757","(41.972, -87.75757)"
"137570","2145 W Grand Ave","60612","Commercial","> 50,000 Sq Ft","2025","West Town","24","26","41.89053","-87.68113","(41.89053, -87.68113)"
"251643","1425 N Tripp Ave","60651","Municipal","> 50,000 Sq Ft","2025","Humboldt Park","23","26","41.90687","-87.73217","(41.90687, -87.73217)"
"255165","801 S Financial Place","60605","Residential","> 250,000 Sq F","2025","Loop","32","25","41.86815","-87.62702","(41.86815, -87.62702)"
"158654","2300 N Lincoln Park West","60614","Residential","> 250,000 Sq F","2027","Lincoln Park","7","43","41.92385","-87.63654","(41.92385, -87.63654)"
"136845","815 W 63rd St","60621","Commercial","> 50,000 Sq Ft","2024","Englewood","68","20","41.77942","-87.64554","(41.77942, -87.64554)"
"251697","1616 S Spaulding Ave","60623","Municipal","> 50,000 Sq Ft","2027","North Lawndale","29","24","41.85828","-87.70819","(41.85828, -87.70819)"
"251333","2358 N Sheffield Ave","60614","Commercial","> 50,000 Sq Ft","2027","Lincoln Park","7","43","41.92456","-87.6536","(41.92456, -87.6536)"
"158630","375 425 W Erie St","60654","Residential","> 50,000 Sq Ft","2027","Near North Side","8","42","41.89369","-87.63934","(41.89369, -87.63934)"
"112724","6119 6125 N Winchester Ave","60660","Residential","> 50,000 Sq Ft","2026","West Ridge","2","40","41.9909","-87.66661","(41.9909, -87.66661)"
"238355","1322 S Prairie Ave","60605","Residential","> 250,000 Sq F","2027","Near South Side","33","3","41.86523","-87.62167","(41.86523, -87.62167)"
"250081","150 S Campbell Ave","60612","Residential","> 50,000 Sq Ft","2027","Near West Side","28","27","41.87888","-87.68954","(41.87888, -87.68954)"
"251753","1460 W 112th St","60643","Municipal","> 50,000 Sq Ft","2025","Morgan Park","75","34","41.69097","-87.65937","(41.69097, -87.65937)"
"214742","1301 N Dearborn St","60610","Residential","> 50,000 Sq Ft","2025","Near North Side","8","2","41.90616","-87.62972","(41.90616, -87.62972)"
"256844","1308 N Elston","60642","Commercial","> 50,000 Sq Ft","2026","West Town","24","27","41.89441","-87.65955","(41.89441, -87.65955)"
"122919","1341 N Paulina St","60622","Commercial","> 50,000 Sq Ft","2026","West Town","24","1","41.90616","-87.66997","(41.90616, -87.66997)"
"251419","8 W Root St","60609","Municipal","> 50,000 Sq Ft","2025","Grand Boulevard","38","3","41.81948","-87.627","(41.81948, -87.627)"
"242148","1841 S Calumet Ave","60616","Residential","> 250,000 Sq F","2025","Near South Side","33","3","41.85728","-87.61932","(41.85728, -87.61932)"
"251219","555 W Cornelia Ave","60657","Residential","> 250,000 Sq F","2027","Lake View","6","46","41.94581","-87.64409","(41.94581, -87.64409)"
"251484","1746 S Miller St","60608","Municipal","> 50,000 Sq Ft","2025","Lower West Side","31","25","41.85866","-87.65256","(41.85866, -87.65256)"
"173783","4840  N Linder Ave","60630","Residential","> 50,000 Sq Ft","2025","Jefferson Park","11","45","41.972","-87.75757","(41.972, -87.75757)"
"252333","1250 W Morse Ave","60626","Residential","> 50,000 Sq Ft","2025","Rogers Park","1","49","42.00799","-87.66357","(42.00799, -87.66357)"
"103778","4646 N Marine Dr","60640","Commercial","> 250,000 Sq Ft","2025","Uptown","3","46","41.96683","-87.64962","(41.96683, -87.64962)"
"175296","5623  W Washington Blvd","60644","Residential","> 50,000 Sq Ft","2025","Austin","25","29","41.88039","-87.75827","(41.88039, -87.75827)"
"238747","1250 N Dearborn St","60610","Residential","> 50,000 Sq Ft","2024","Near North Side","8","2","41.90541","-87.63046","(41.90541, -87.63046)"
"159639","2960 N Lake Shore Dr","60657","Residential","> 250,000 Sq F","2027","Lake View","6","44","41.93596","-87.63737","(41.93596, -87.63737)"
"250053","6545 W Hurlbut St","60631","Municipal","> 250,000 Sq Ft","2025","Norwood Park","10","41","41.98559","-87.79178","(41.98559, -87.79178)"
"102368","2500 W Bradley Pl","60618","Commercial","> 250,000 Sq Ft","2024","North Center","5","47","41.95031","-87.69253","(41.95031, -87.69253)"
"257125","4720 S California Ave","60632","Commercial","> 50,000 Sq Ft","2025","Brighton Park","58","14","41.81912","-87.69604","(41.81912, -87.69604)"
"102340","200  W Grand Ave","60654","Residential","> 50,000 Sq Ft","2025","Near North Side","8","42","41.89198","-87.637","(41.89198, -87.637)"
"111083","3506  S State St","60609","Residential","> 50,000 Sq Ft","2025","Douglas","35","3","41.81195","-87.65513","(41.81195, -87.65513)"
"168174","4136 S California Ave","60632","Municipal","> 250,000 Sq Ft","2025","Brighton Park","58","12","41.81905","-87.69457","(41.81905, -87.69457)"
"164517","721 N Lasalle St","60654","Commercial","> 50,000 Sq Ft","2025","Near North Side","8","2","41.8955","-87.63264","(41.8955, -87.63264)"
"115376","3950  W Bryn Mawr Ave","60659","Residential","> 50,000 Sq Ft","2025","North Park","13","39","41.99046","-87.70621","(41.99046, -87.70621)"
"251534","730 E 103rd St","60628","Municipal","> 50,000 Sq Ft","2027","Pullman","50","8","41.70782","-87.60527","(41.70782, -87.60527)"
"257089","6311 S Maryland Ave","60637","Residential","> 50,000 Sq Ft","2025","Woodlawn","42","20","41.77672","-87.6089","(41.77672, -87.6089)"
"256961","1201 N Clark","60610","Residential","> 50,000 Sq Ft","2025","Near North Side","8","2","41.90423","-87.63823","(41.90423, -87.63823)"
"140901","2800 N Orchard St","60614","Residential","> 50,000 Sq Ft","2025","Lake View","6","44","41.92201","-87.65462","(41.92201, -87.65462)"
"135620","8704 S Constance Ave","60617","Commercial","> 50,000 Sq Ft","2025","Calumet Heights","48","8","41.73673","-87.57979","(41.73673, -87.57979)"
"222707","1516 1518 S Wabash Ave","60605","Residential","> 50,000 Sq Ft","2025","Near South Side","33","3","41.86159","-87.62618","(41.86159, -87.62618)"
"250043","11220 S Wallace St","60628","Municipal","> 250,000 Sq Ft","2025","Roseland","49","34","41.68908","-87.63836","(41.68908, -87.63836)"
"166787","110 W Madison St","60602","Residential","> 50,000 Sq Ft","2025","Loop","32","42","41.88233","-87.63149","(41.88233, -87.63149)"
"256433","3301 S State Street","60616","Commercial","> 50,000 Sq Ft","2025","Douglas","35","3","41.84233","-87.62715","(41.84233, -87.62715)"
"256541","508 W Diversey Pkwy","60614","Residential","> 50,000 Sq Ft","2026","Lake View","6","44","41.9222","-87.64961","(41.9222, -87.64961)"
"172607","1734 1740 N Marshfield Ave","60622","Residential","> 50,000 Sq Ft","2025","West Town","24","32","41.90225","-87.68448","(41.90225, -87.68448)"
"252286","5042 N. Winthrop","60640","Residential","> 50,000 Sq Ft","2025","Uptown","3","48","41.97432","-87.6577","(41.97432, -87.6577)"
"103617","33 E Congress Pkwy","60605","Commercial","> 50,000 Sq Ft","2027","Loop","32","4","41.8754","-87.62651","(41.8754, -87.62651)"
"173769","541 547 W Oakdale Ave","60657","Residential","> 50,000 Sq Ft","2025","Lake View","6","44","41.93985","-87.65845","(41.93985, -87.65845)"
"173811","3620 N. Pine Grove Ave","60613","Residential","> 50,000 Sq Ft","2027","Lake View","6","46","41.95402","-87.66203","(41.95402, -87.66203)"
"105233","7064  N Sheridan Rd","60626","Residential","> 50,000 Sq Ft","2025","Rogers Park","1","49","42.01036","-87.6683","(42.01036, -87.6683)"
"251701","1231 S Damen Ave","60608","Commercial","> 50,000 Sq Ft","2025","Near West Side","28","28","41.86523","-87.67591","(41.86523, -87.67591)"
"256734","3542 S Washtenaw Avenue","60632","Commercial","> 50,000 Sq Ft","2027","Brighton Park","58","12","41.81912","-87.69604","(41.81912, -87.69604)"
"250076","2437 E 106th St","60617","Residential","> 250,000 Sq F","2027","South Deering","51","7","41.70256","-87.56422","(41.70256, -87.56422)"
"251449","5300 S Loomis Blvd","60609","Municipal","> 50,000 Sq Ft","2025","New City","61","20","41.79737","-87.66015","(41.79737, -87.66015)"
"251692","5250 S Rockwell St","60632","Municipal","> 50,000 Sq Ft","2025","Gage Park","63","14","41.79805","-87.68984","(41.79805, -87.68984)"
"252289","2128-40 N Kedzie","60647","Residential","> 50,000 Sq Ft","2025","Logan Square","22","26","41.92017","-87.70707","(41.92017, -87.70707)"
"114197","1316 1326 N State Pkwy","60610","Residential","> 50,000 Sq Ft","2025","Near North Side","8","2","41.90375","-87.63559","(41.90375, -87.63559)"
"251358","3815 N Kedvale Ave","60641","Municipal","> 50,000 Sq Ft","2025","Irving Park","16","45","41.95048","-87.73013","(41.95048, -87.73013)"
"102460","5700 S Lake Shore Dr","60637","Commercial","> 250,000 Sq Ft","2027","Hyde Park","41","5","41.79055","-87.58295","(41.79055, -87.58295)"
"159735","4601 4613 N Sheridan Rd","60640","Residential","> 50,000 Sq Ft","2025","Uptown","3","46","41.96573","-87.65424","(41.96573, -87.65424)"
"175567","233  E Ontario St","60611","Residential","> 50,000 Sq Ft","2025","Near North Side","8","42","41.89579","-87.62248","(41.89579, -87.62248)"
"251294","954 W Washington Blvd","60607","Commercial","> 50,000 Sq Ft","2027","Near West Side","28","27","41.88352","-87.65172","(41.88352, -87.65172)"
"251270","811 - 833 W 15th Pl","60608","Residential","> 250,000 Sq F","2025","Near West Side","28","11","41.8608","-87.64836","(41.8608, -87.64836)"
"256956","320 N Michigan Ave","60601","Residential","> 50,000 Sq Ft","2025","Loop","32","42","41.88545","-87.6223","(41.88545, -87.6223)"
"251871","1955 E 75th St","60649","Municipal","> 50,000 Sq Ft","2027","South Shore","43","8","41.75883","-87.57716","(41.75883, -87.57716)"
"173773","530  W Diversey Pkwy","60614","Residential","> 50,000 Sq Ft","2025","Lake View","6","44","41.92201","-87.65462","(41.92201, -87.65462)"
"128292","6408 - 6450 W Irving Park Rd","60634","Commercial","> 250,000 Sq Ft","2027","Dunning","17","38","41.95398","-87.78661","(41.95398, -87.78661)"
"252107","205 E Randolph St","60601","Commercial","> 50,000 Sq Ft","2025","Loop","32","42","41.88401","-87.6218","(41.88401, -87.6218)"
"253964","7150 S Cyril Ct","60649","Residential","> 50,000 Sq Ft","2025","South Shore","43","5","41.76263","-87.57255","(41.76263, -87.57255)"
"251891","3301 W Franklin Blvd","60624","Municipal","> 50,000 Sq Ft","2025","Humboldt Park","23","28","41.88976","-87.70991","(41.88976, -87.70991)"
"251487","2510 S Kildare Ave","60623","Municipal","> 50,000 Sq Ft","2025","South Lawndale","30","22","41.84552","-87.73228","(41.84552, -87.73228)"
"165328","2750 W Roosevelt","60608","Residential","> 50,000 Sq Ft","2027","North Lawndale","29","28","41.86685","-87.69531","(41.86685, -87.69531)"
